2,1,16,2021-1-28T22:38:33,-62.15876,-58.47309,7.4,10
2,1,17,2021-1-28T22:38:43,-62.15877,-58.47309,7.1,10
2,1,28,2021-1-28T22:40:40,-62.15837,-58.47265,4.8,11
2,1,29,2021-1-28T22:40:50,-62.15825,-58.47240,5.1,11
2,1,30,2021-1-28T22:41:1,-62.15816,-58.47213,5.1,11
2,1,35,2021-1-28T22:41:51,-62.15720,-58.46997,5.4,11
2,1,36,2021-1-28T22:42:1,-62.15661,-58.46877,5.4,11
2,1,37,2021-1-28T22:42:12,-62.15607,-58.46747,6.3,11
2,1,38,2021-1-28T22:42:23,-62.15587,-58.46667,6.8,11
2,1,39,2021-1-28T22:42:33,-62.15551,-58.46490,6.9,11
2,1,40,2021-1-28T22:42:44,-62.15547,-58.46284,7.1,11
2,1,41,2021-1-28T22:42:55,-62.15570,-58.46095,5.9,11
2,1,42,2021-1-28T22:43:5,-62.15602,-58.45934,5.1,11
2,1,43,2021-1-28T22:43:16,-62.15636,-58.45825,5.4,11
2,1,44,2021-1-28T22:43:27,-62.15672,-58.45748,5.1,11
2,1,45,2021-1-28T22:43:38,-62.15697,-58.45716,4.6,11
2,1,46,2021-1-28T22:43:48,-62.15722,-58.45706,5.3,11
2,1,47,2021-1-28T22:43:59,-62.15754,-58.45685,5.5,11
2,1,49,2021-1-28T22:44:20,-62.15803,-58.45661,5.3,11
2,1,50,2021-1-28T22:44:31,-62.15800,-58.45703,5.7,11
2,1,51,2021-1-28T22:44:42,-62.15795,-58.45719,6.6,11
2,1,52,2021-1-28T22:44:52,-62.15792,-58.45724,6.9,11
2,1,53,2021-1-28T22:45:3,-62.15789,-58.45725,7.6,11
2,1,54,2021-1-28T22:45:13,-62.15786,-58.45725,7.8,11
2,1,0,200-0-0T22:51:14,-62.15728,-58.45737,4.2,11
2,1,1,200-0-0T22:51:25,-62.15727,-58.45739,4.9,11
2,1,2,200-0-0T22:51:36,-62.15725,-58.45739,6.1,11
2,1,3,200-0-0T22:51:47,-62.15724,-58.45739,6.4,11
2,1,4,200-0-0T22:51:58,-62.15722,-58.45739,7.0,11
2,1,5,200-0-0T22:52:8,-62.15722,-58.45738,7.3,11
2,1,6,200-0-0T22:52:19,-62.15721,-58.45739,6.5,11
2,1,7,200-0-0T22:52:30,-62.15719,-58.45739,6.0,11
2,1,8,200-0-0T22:52:40,-62.15718,-58.45738,6.7,11
