2021-1-29T15:0:34,-62.16593,-58.49574,190.3
2021-1-29T15:0:44,-62.16601,-58.49586,192.4
2021-1-29T15:0:55,-62.16605,-58.49593,194.1
2021-1-29T15:1:5,-62.16606,-58.49595,194.3
2021-1-29T15:1:16,-62.16613,-58.49607,195.7
2021-1-29T15:1:26,-62.16618,-58.49620,197.9
2021-1-29T15:1:37,-62.16623,-58.49633,200.9
2021-1-29T15:1:47,-62.16621,-58.49650,203.5
2021-1-29T15:1:58,-62.16623,-58.49667,206.8
2021-1-29T15:2:8,-62.16625,-58.49673,207.7
2021-1-29T15:2:19,-62.16627,-58.49675,208.1
2021-1-29T15:2:29,-62.16631,-58.49685,210.4
2021-1-29T15:2:40,-62.16635,-58.49696,213.4
2021-1-29T15:2:50,-62.16637,-58.49702,214.5
2021-1-29T15:3:1,-62.16637,-58.49718,216.6
2021-1-29T15:3:12,-62.16641,-58.49731,218.7
2021-1-29T15:3:22,-62.16643,-58.49739,220.4
2021-1-29T15:3:33,-62.16645,-58.49749,222.2
2021-1-29T15:3:43,-62.16648,-58.49759,224.3
2021-1-29T15:3:54,-62.16648,-58.49759,224.3
2021-1-29T15:4:4,-62.16651,-58.49765,225.8
2021-1-29T15:4:15,-62.16655,-58.49776,229.2
2021-1-29T15:4:25,-62.16657,-58.49783,231.9
2021-1-29T15:4:36,-62.16659,-58.49788,234.8
2021-1-29T15:4:46,-62.16659,-58.49793,235.9
2021-1-29T15:4:57,-62.16662,-58.49796,238.6
2021-1-29T15:5:7,-62.16664,-58.49800,241.1
2021-1-29T15:5:18,-62.16666,-58.49810,244.0
2021-1-29T15:5:28,-62.16665,-58.49815,244.3
2021-1-29T15:5:39,-62.16664,-58.49819,244.9
2021-1-29T15:5:49,-62.16663,-58.49824,245.9
2021-1-29T15:6:0,-62.16664,-58.49829,248.8
2021-1-29T15:6:10,-62.16665,-58.49831,250.2
2021-1-29T15:6:21,-62.16666,-58.49834,251.6
2021-1-29T15:6:31,-62.16668,-58.49839,255.6
2021-1-29T15:6:42,-62.16670,-58.49842,255.8
