1,2,8559,2021-2-4T14:35:4,-62.15962,-58.47596,13.8,12
1,2,8560,2021-2-4T14:35:15,-62.15967,-58.47569,12.7,12
1,2,8561,2021-2-4T14:35:26,-62.15973,-58.47541,8.8,12
1,2,8562,2021-2-4T14:35:37,-62.15981,-58.47512,8.3,12
1,2,8564,2021-2-4T14:35:58,-62.15980,-58.47472,0.0,0
1,2,8574,2021-2-4T14:37:46,-62.15993,-58.47393,16.3,8
1,2,8577,2021-2-4T14:38:18,-62.15998,-58.47375,0.0,0
1,2,8579,2021-2-4T14:38:40,-62.16001,-58.47359,19.1,12
1,2,8589,2021-2-5T14:40:28,-62.16033,-58.47340,23.6,10
1,2,8590,2021-2-5T14:40:39,-62.16033,-58.47390,21.3,9
1,2,8591,2021-2-5T14:40:50,-62.16032,-58.47382,18.7,8
1,2,8593,2021-2-5T14:41:12,-62.16033,-58.47345,14.2,6
1,2,8623,2021-2-5T14:46:38,-62.15976,-58.47298,10.5,12
1,2,8624,2021-2-5T14:46:49,-62.15967,-58.47275,9.8,12
1,2,8625,2021-2-5T14:47:0,-62.15959,-58.47253,7.9,12
1,2,8626,2021-2-5T14:47:12,-62.15950,-58.47229,6.6,12
1,2,8627,2021-2-5T14:47:23,-62.15942,-58.47200,7.0,12
1,2,8628,2021-2-5T14:47:34,-62.15934,-58.47166,8.0,12
1,2,8629,2021-2-5T14:47:45,-62.15921,-58.47144,8.8,12
1,2,8630,2021-2-5T14:47:56,-62.15911,-58.47126,7.1,12
1,2,8631,2021-2-5T14:48:7,-62.15910,-58.47107,2.3,12
1,2,8632,2021-2-5T14:48:18,-62.15915,-58.47097,0.9,12
1,2,8633,2021-2-5T14:48:29,-62.15921,-58.47123,-7.2,7
1,2,8634,2021-2-5T14:48:40,0.0,-1.33929,-7.9,7
1,2,8635,2021-2-5T14:48:51,0.0,-1.33929,-7.9,7
