2021-2-5T14:9:44,-62.15914,-58.47127,14.8
2021-2-5T14:9:55,-62.15914,-58.47128,14.3
2021-2-5T14:10:6,-62.15915,-58.47127,13.4
2021-2-5T14:10:17,-62.15915,-58.47127,12.6
2021-2-5T14:10:28,-62.15914,-58.47129,13.0
2021-2-5T14:10:38,-62.15914,-58.47132,13.1
2021-2-5T14:10:49,-62.15913,-58.47133,13.8
2021-2-5T14:11:0,-62.15912,-58.47132,14.8
2021-2-5T14:11:11,-62.15912,-58.47132,13.9
2021-2-5T14:11:22,-62.15912,-58.47131,13.4
2021-2-5T14:11:33,-62.15912,-58.47132,13.9
2021-2-5T14:11:43,-62.15911,-58.47132,14.4
2021-2-5T14:11:54,-62.15911,-58.47133,14.2
2021-2-5T14:12:5,-62.15911,-58.47134,14.5
2021-2-5T14:12:16,-62.15911,-58.47135,13.9
2021-2-5T14:12:27,-62.15912,-58.47135,12.6
2021-2-5T14:12:38,-62.15914,-58.47135,11.3
2021-2-5T14:12:48,-62.15915,-58.47134,10.0
2021-2-5T14:12:59,-62.15916,-58.47135,9.3
2021-2-5T14:13:10,-62.15915,-58.47136,10.2
2021-2-5T14:13:21,-62.15916,-58.47135,10.0
2021-2-5T14:13:32,-62.15915,-58.47134,10.8
2021-2-5T14:13:42,-62.15914,-58.47135,11.0
2021-2-5T14:13:53,-62.15912,-58.47135,11.5
2021-2-5T14:14:4,-62.15910,-58.47137,13.9
2021-2-5T14:14:15,-62.15911,-58.47136,13.3
2021-2-5T14:14:25,-62.15912,-58.47135,12.4
2021-2-5T14:14:36,-62.15915,-58.47134,9.8
2021-2-5T14:14:47,-62.15916,-58.47134,8.7
2021-2-5T14:14:57,-62.15916,-58.47134,10.4
2021-2-5T14:15:8,-62.15915,-58.47133,11.8
2021-2-5T14:15:18,-62.15914,-58.47133,13.5
2021-2-5T14:15:29,-62.15913,-58.47133,15.2
2021-2-5T14:15:40,-62.15914,-58.47131,15.0
2021-2-5T14:15:51,-62.15912,-58.47132,17.7
