2,1,585,2021-2-5T13:25:31,-62.15909,-58.47131,17.7,8
2,1,586,2021-2-5T13:25:42,-62.15907,-58.47137,19.0,8
2,1,587,2021-2-5T13:25:52,-62.15906,-58.47139,19.5,8
2,1,588,2021-2-5T13:26:3,-62.15905,-58.47143,21.0,9
2,1,589,2021-2-5T13:26:14,-62.15903,-58.47148,22.4,9
2,1,590,2021-2-5T13:26:24,-62.15908,-58.47137,20.1,9
2,1,591,2021-2-5T13:26:35,-62.15909,-58.47135,19.9,9
2,1,592,2021-2-5T13:26:46,-62.15910,-58.47133,19.6,8
2,1,593,2021-2-5T13:26:57,-62.15910,-58.47136,20.4,9
2,1,594,2021-2-5T13:27:7,-62.15909,-58.47138,20.7,9
2,1,595,2021-2-5T13:27:18,-62.15912,-58.47131,17.7,9
2,1,596,2021-2-5T13:27:29,-62.15913,-58.47130,17.0,9
2,1,597,2021-2-5T13:27:40,-62.15913,-58.47132,17.0,9
2,1,598,2021-2-5T13:27:50,-62.15913,-58.47136,16.8,9
2,1,599,2021-2-5T13:28:1,-62.15913,-58.47138,16.2,9
2,1,600,2021-2-5T13:28:12,-62.15914,-58.47138,15.5,9
2,1,601,2021-2-5T13:28:23,-62.15914,-58.47144,15.0,9
2,1,602,2021-2-5T13:28:34,-62.15916,-58.47141,13.2,8
2,1,603,2021-2-5T13:28:44,-62.15917,-58.47137,12.2,6
2,1,604,2021-2-5T13:28:55,-62.15918,-58.47133,11.9,7
2,1,605,2021-2-5T13:29:6,-62.15917,-58.47129,12.4,7
2,1,606,2021-2-5T13:29:16,-62.15917,-58.47126,13.1,7
2,1,607,2021-2-5T13:29:27,-62.15919,-58.47119,12.3,8
2,1,608,2021-2-5T13:29:38,-62.15920,-58.47117,13.2,8
2,1,609,2021-2-5T13:29:49,-62.15921,-58.47116,13.8,9
2,1,610,2021-2-5T13:29:59,-62.15916,-58.47126,17.8,7
2,1,611,2021-2-5T13:30:10,-62.15917,-58.47119,16.8,8
2,1,612,2021-2-5T13:30:21,-62.15918,-58.47117,15.6,8
2,1,613,2021-2-5T13:30:0,0.0,0.0,0.0,0
2,1,621,2021-2-5T13:31:56,-62.15920,-58.47109,22.7,9
2,1,622,2021-2-5T13:32:7,-62.15918,-58.47115,25.4,9
2,1,623,2021-2-5T13:32:18,-62.15917,-58.47119,26.3,9
2,1,624,2021-2-5T13:32:28,-62.15917,-58.47119,24.6,8
2,1,625,2021-2-5T13:32:39,-62.15919,-58.47116,24.4,8
2,1,626,2021-2-5T13:32:50,-62.15916,-58.47123,23.4,8
2,1,627,2021-2-5T13:33:0,-62.15916,-58.47125,23.0,9
2,1,628,2021-2-5T13:33:11,-62.15918,-58.47125,21.2,9
2,1,629,2021-2-5T13:33:22,-62.15920,-58.47126,17.7,9
2,1,630,2021-2-5T13:33:33,-62.15921,-58.47130,17.3,9
2,1,631,2021-2-5T13:33:43,-62.15923,-58.47130,12.3,9
2,1,632,2021-2-5T13:33:54,-62.15924,-58.47127,12.2,9
2,1,633,2021-2-5T13:34:5,-62.15920,-58.47130,15.8,8
2,1,634,2021-2-5T13:34:16,-62.15916,-58.47127,21.5,8
2,1,635,2021-2-5T13:34:26,-62.15918,-58.47125,19.5,8
2,1,636,2021-2-5T13:34:37,-62.15918,-58.47121,21.1,9
2,1,637,2021-2-5T13:34:48,-62.15920,-58.47113,21.9,8
2,1,638,2021-2-5T13:34:58,-62.15919,-58.47109,23.0,9
2,1,639,2021-2-5T13:35:9,-62.15921,-58.47102,22.7,9
2,1,640,2021-2-5T13:35:20,-62.15921,-58.47100,23.9,8
2,1,641,2021-2-5T13:35:31,-62.15920,-58.47101,25.9,8
2,1,642,2021-2-5T13:35:41,-62.15919,-58.47104,27.7,8
2,1,643,2021-2-5T13:35:52,-62.15917,-58.47109,30.2,8
2,1,644,2021-2-5T13:36:3,-62.15913,-58.47118,34.1,8
2,1,645,2021-2-5T13:36:14,-62.15919,-58.47102,28.6,8
2,1,646,2021-2-5T13:36:24,-62.15921,-58.47099,27.1,8
2,1,647,2021-2-5T13:36:35,-62.15920,-58.47102,27.7,8
2,1,648,2021-2-5T13:36:46,-62.15914,-58.47115,30.9,7
2,1,649,2021-2-5T13:36:56,-62.15912,-58.47121,32.1,8
2,1,650,2021-2-5T13:37:7,-62.15908,-58.47131,33.5,7
2,1,651,2021-2-5T13:37:18,-62.15910,-58.47130,30.6,8
2,1,652,2021-2-5T13:37:29,-62.15910,-58.47131,28.5,8
2,1,662,2021-2-5T13:39:15,-62.15916,-58.47126,18.1,9
2,1,663,2021-2-5T13:39:25,-62.15917,-58.47117,18.8,9
2,1,664,2021-2-5T13:39:36,-62.15917,-58.47108,18.2,9
2,1,665,2021-2-5T13:39:47,-62.15917,-58.47101,18.2,9
2,1,666,2021-2-5T13:39:57,-62.15918,-58.47096,18.0,0
2,1,667,2021-2-5T13:40:8,-62.15916,-58.47099,20.2,9
2,1,668,2021-2-5T13:40:19,-62.15917,-58.47095,19.3,9
2,1,669,2021-2-5T13:40:30,-62.15918,-58.47089,17.2,9
2,1,670,2021-2-5T13:40:41,-62.15918,-58.47088,17.5,9
2,1,671,2021-2-5T13:40:51,-62.15915,-58.47095,20.1,8
2,1,672,2021-2-5T13:41:2,-62.15913,-58.47101,22.4,7
2,1,673,2021-2-5T13:41:13,-62.15914,-58.47100,22.1,9
2,1,674,2021-2-5T13:41:23,-62.15914,-58.47098,20.6,9
2,1,675,2021-2-5T13:41:34,-62.15912,-58.47102,21.6,9
2,1,676,2021-2-5T13:41:45,-62.15912,-58.47109,21.2,9
2,1,677,2021-2-5T13:41:56,-62.15914,-58.47119,17.7,9
2,1,678,2021-2-5T13:42:6,-62.15916,-58.47132,14.4,9
2,1,679,2021-2-5T13:42:17,-62.15917,-58.47137,10.8,8
2,1,680,2021-2-5T13:42:28,-62.15918,-58.47138,11.2,9
2,1,681,2021-2-5T13:42:39,-62.15918,-58.47135,12.6,9
