2021-2-4T6:59:11,-62.15737,-58.48387,174.3
2021-2-4T6:59:22,-62.15737,-58.48387,173.8
2021-2-4T6:59:32,-62.15738,-58.48387,173.7
2021-2-4T6:59:43,-62.15738,-58.48386,173.3
2021-2-4T6:59:53,-62.15738,-58.48386,173.6
2021-2-4T7:0:4,-62.15738,-58.48386,174.0
2021-2-4T7:0:15,-62.15738,-58.48386,174.5
2021-2-4T7:0:25,-62.15738,-58.48386,175.6
2021-2-4T7:0:36,-62.15737,-58.48387,176.1
2021-2-4T7:0:47,-62.15737,-58.48387,175.4
2021-2-4T7:0:57,-62.15737,-58.48387,174.7
2021-2-4T7:1:8,-62.15737,-58.48387,174.1
2021-2-4T7:1:18,-62.15737,-58.48387,174.0
2021-2-4T7:1:29,-62.15737,-58.48387,174.4
2021-2-4T7:1:40,-62.15737,-58.48387,174.5
2021-2-4T7:1:50,-62.15737,-58.48386,175.1
2021-2-4T7:2:1,-62.15737,-58.48386,175.4
2021-2-4T7:2:12,-62.15737,-58.48386,175.5
2021-2-4T7:2:22,-62.15737,-58.48387,176.1
2021-2-4T7:2:33,-62.15738,-58.48387,176.3
2021-2-4T7:2:43,-62.15738,-58.48387,175.8
2021-2-4T7:2:54,-62.15738,-58.48387,175.7
2021-2-4T7:3:5,-62.15738,-58.48388,175.9
2021-2-4T7:3:15,-62.15738,-58.48387,176.2
2021-2-4T7:3:26,-62.15738,-58.48386,176.8
2021-2-4T7:3:37,-62.15737,-58.48386,177.0
2021-2-4T7:3:47,-62.15738,-58.48386,177.1
2021-2-4T7:3:58,-62.15738,-58.48386,177.1
2021-2-4T7:4:8,-62.15738,-58.48387,176.6
2021-2-4T7:4:19,-62.15738,-58.48387,176.0
2021-2-4T7:4:30,-62.15738,-58.48387,176.0
2021-2-4T7:4:40,-62.15738,-58.48388,175.8
2021-2-4T7:4:51,-62.15738,-58.48387,175.2
2021-2-4T7:5:2,-62.15738,-58.48387,175.4
2021-2-4T7:5:12,-62.15738,-58.48387,175.6
2021-2-4T7:5:23,-62.15738,-58.48387,175.9
2021-2-4T7:5:33,-62.15738,-58.48386,175.8
2021-2-4T7:5:44,-62.15738,-58.48386,176.3
2021-2-4T7:5:55,-62.15738,-58.48387,176.1
2021-2-4T7:6:5,-62.15738,-58.48387,176.2
2021-2-4T7:6:16,-62.15737,-58.48388,176.3
2021-2-4T7:6:27,-62.15738,-58.48387,176.3
2021-2-4T7:6:37,-62.15738,-58.48387,176.3
2021-2-4T7:6:48,-62.15738,-58.48387,175.9
2021-2-4T7:6:59,-62.15738,-58.48387,175.7
2021-2-4T7:7:9,-62.15738,-58.48387,175.8
2021-2-4T7:7:20,-62.15738,-58.48387,176.4
2021-2-4T7:7:31,-62.15738,-58.48386,176.5
2021-2-4T7:7:41,-62.15738,-58.48386,176.4
2021-2-4T7:7:52,-62.15738,-58.48386,176.0
2021-2-4T7:8:3,-62.15738,-58.48386,176.0
2021-2-4T7:8:13,-62.15738,-58.48386,175.8
2021-2-4T7:8:24,-62.15738,-58.48386,175.8
2021-2-4T7:8:35,-62.15738,-58.48387,175.9
2021-2-4T7:8:45,-62.15738,-58.48387,175.5
2021-2-4T7:8:56,-62.15738,-58.48387,174.9
2021-2-4T7:9:6,-62.15738,-58.48387,174.4
2021-2-4T7:9:17,-62.15738,-58.48388,174.6
2021-2-4T7:9:28,-62.15738,-58.48388,175.7
2021-2-4T7:9:38,-62.15738,-58.48388,175.9
2021-2-4T7:9:49,-62.15738,-58.48388,175.7
2021-2-4T7:10:0,-62.15738,-58.48388,175.9
2021-2-4T7:10:10,-62.15738,-58.48387,176.1
2021-2-4T7:10:21,-62.15738,-58.48387,176.2
2021-2-4T7:10:31,-62.15738,-58.48388,176.7
2021-2-4T7:10:42,-62.15738,-58.48388,176.8
2021-2-4T7:10:53,-62.15738,-58.48389,176.7
2021-2-4T7:11:3,-62.15738,-58.48388,176.4
2021-2-4T7:11:14,-62.15738,-58.48388,176.6
2021-2-4T7:11:25,-62.15738,-58.48387,176.1
2021-2-4T7:11:35,-62.15738,-58.48387,176.0
2021-2-4T7:11:46,-62.15738,-58.48387,175.9
2021-2-4T7:11:56,-62.15738,-58.48387,175.9
2021-2-4T7:12:7,-62.15738,-58.48387,176.1
2021-2-4T7:12:18,-62.15738,-58.48386,175.6
