2,1,951,2021-2-5T14:30:57,-62.15912,-58.47133,12.4,9
2,1,952,2021-2-5T14:31:8,-62.15912,-58.47132,11.9,10
2,1,953,2021-2-5T14:31:18,-62.15911,-58.47131,12.8,9
2,1,955,2021-2-5T14:31:40,-62.15913,-58.47128,10.2,10
2,1,956,2021-2-5T14:31:50,-62.15914,-58.47127,9.4,9
2,1,957,2021-2-5T14:32:1,-62.15914,-58.47126,8.4,8
2,1,958,2021-2-5T14:32:12,-62.15914,-58.47128,9.4,10
2,1,959,2021-2-5T14:32:23,-62.15913,-58.47130,10.9,8
2,1,960,2021-2-5T14:32:34,-62.15918,-58.47128,6.1,8
2,1,961,2021-0-0T0:0:0,0.0,0.0,0.0,0
2,1,962,2021-2-5T14:32:55,-62.15920,-58.47130,5.2,9
2,1,963,2021-2-5T14:33:6,-62.15920,-58.47132,6.3,9
2,1,964,2021-2-5T14:33:17,-62.15920,-58.47132,7.3,9
2,1,965,2021-2-5T14:33:28,-62.15918,-58.47132,9.5,10
2,1,966,2021-2-5T14:33:38,-62.15918,-58.47131,11.2,0
2,1,967,2021-2-5T14:33:49,-62.15917,-58.47133,14.1,9
2,1,968,2021-2-5T14:34:0,-62.15916,-58.47133,15.4,10
2,1,969,2021-2-5T14:34:11,-62.15917,-58.47132,14.9,10
2,1,970,2021-2-5T14:34:22,-62.15918,-58.47131,13.5,9
2,1,971,2021-2-5T14:34:32,-62.15918,-58.47131,0.0,0
2,1,972,2021-2-5T14:34:43,-62.15918,-58.47131,13.6,9
2,1,973,2021-2-5T14:34:54,-62.15918,-58.47130,13.3,10
2,1,974,2021-2-5T14:35:5,-62.15919,-58.47130,12.8,10
2,1,975,2021-2-5T14:35:16,-62.15918,-58.47131,13.9,10
2,1,976,2021-2-5T14:35:27,-62.15918,-58.47131,13.3,10
2,1,978,2021-2-5T14:35:48,-62.15918,-58.47131,11.8,9
2,1,979,2021-2-5T14:35:59,-62.15917,-58.47132,12.7,10
2,1,992,2021-2-5T14:38:17,-62.15908,-58.47130,16.3,9
2,1,994,2021-2-5T14:38:39,-62.15912,-58.47128,10.5,10
2,1,995,2021-2-5T14:38:50,-62.15912,-58.47127,10.8,10
2,1,997,2021-2-5T14:39:11,-62.15915,-58.47127,8.8,10
2,1,998,2021-2-5T14:39:21,-62.15915,-58.47126,7.7,10
2,1,1000,2021-2-5T14:39:43,-62.15915,-58.47127,8.7,10
2,1,1005,2021-2-5T14:40:36,-62.15915,-58.47129,9.3,10
2,1,1006,2021-2-5T14:40:47,-62.15916,-58.47129,8.0,8
2,1,1007,2021-2-5T14:40:58,-62.15917,-58.47128,7.9,9
2,1,1008,2021-2-5T14:41:8,-62.15916,-58.47129,8.8,8
2,1,1009,2021-2-5T14:41:19,-62.15916,-58.47130,8.3,8
2,1,1010,2021-2-5T14:41:30,-62.15918,-58.47128,5.0,8
2,1,1011,2021-2-5T14:41:40,-62.15917,-58.47130,7.9,8
2,1,1012,2021-2-5T14:41:51,-62.15922,-58.47124,0.5,7
2,1,1015,2021-2-5T14:42:23,-62.15923,-58.47126,0.8,8
2,1,1016,2021-2-5T14:42:33,-62.15923,-58.47127,1.0,9
2,1,1017,2021-2-5T14:42:44,-62.15921,-58.47130,5.4,9
2,1,1018,2021-2-5T14:42:55,-62.15921,-58.47130,6.4,9
2,1,1019,2021-2-5T14:43:5,-62.15920,-58.47131,7.2,9
2,1,1020,2021-2-5T14:43:16,-62.15922,-58.47132,6.4,10
2,1,1021,2021-2-5T14:43:27,-62.15922,-58.47130,5.4,10
2,1,1022,2021-2-5T14:43:37,-62.15922,-58.47129,5.1,8
2,1,1023,2021-2-5T14:43:48,-62.15917,-58.47129,9.1,10
2,1,1024,2021-2-5T14:43:58,-62.15918,-58.47125,6.5,10
2,1,1025,2021-2-5T14:44:9,-62.15917,-58.47124,6.9,10
2,1,1026,2021-2-5T14:44:20,-62.15915,-58.47123,8.4,9
2,1,1027,2021-2-5T14:44:30,-62.15915,-58.47123,8.8,11
2,1,1028,2021-2-5T14:44:41,-62.15914,-58.47122,8.8,11
2,1,1039,2021-2-5T14:46:38,-62.15915,-58.47116,5.6,11
2,1,1040,2021-2-5T14:46:48,-62.15915,-58.47118,8.4,11
2,1,1041,2021-2-5T14:46:59,-62.15918,-58.47117,5.7,11
2,1,1042,2021-2-5T14:47:10,-62.15919,-58.47118,7.4,10
2,1,1043,2021-2-5T14:47:21,-62.15920,-58.47120,7.8,11
2,1,1044,2021-2-5T14:47:32,-62.15920,-58.47120,8.6,10
2,1,1045,2021-2-5T14:47:43,-62.15919,-58.47122,9.7,9
2,1,1046,2021-2-5T14:47:54,-62.15919,-58.47124,9.7,8
2,1,1047,2021-2-5T14:48:4,-62.15919,-58.47124,10.1,10
2,1,1048,2021-2-5T14:48:15,-62.15918,-58.47123,8.4,10
2,1,1049,2021-2-5T14:48:26,-62.15917,-58.47125,10.7,10
2,1,1050,2021-2-5T14:48:37,-62.15916,-58.47125,10.9,11
2,1,1051,2021-2-5T14:48:48,-62.15917,-58.47123,8.4,10
