2021-2-4T7:52:23,-62.15737,-58.48386,177.0
2021-2-4T7:52:34,-62.15737,-58.48386,177.5
2021-2-4T7:52:44,-62.15737,-58.48386,178.4
2021-2-4T7:52:55,-62.15738,-58.48386,178.7
2021-2-4T7:53:6,-62.15738,-58.48387,178.3
2021-2-4T7:53:16,-62.15738,-58.48387,178.9
2021-2-4T7:53:27,-62.15738,-58.48386,178.2
2021-2-4T7:53:37,-62.15738,-58.48386,178.1
2021-2-4T7:53:48,-62.15737,-58.48386,178.1
2021-2-4T7:53:59,-62.15737,-58.48385,177.4
2021-2-4T7:54:9,-62.15737,-58.48385,176.3
2021-2-4T7:54:20,-62.15737,-58.48385,175.6
2021-2-4T7:54:31,-62.15736,-58.48386,175.5
2021-2-4T7:54:41,-62.15736,-58.48386,175.8
2021-2-4T7:54:52,-62.15736,-58.48387,175.9
2021-2-4T7:55:3,-62.15736,-58.48388,175.1
2021-2-4T7:55:13,-62.15736,-58.48388,175.0
2021-2-4T7:55:24,-62.15736,-58.48388,175.5
2021-2-4T7:55:35,-62.15736,-58.48388,175.3
2021-2-4T7:55:45,-62.15736,-58.48389,175.4
2021-2-4T7:55:56,-62.15736,-58.48389,174.3
2021-2-4T7:56:7,-62.15736,-58.48389,173.4
2021-2-4T7:56:17,-62.15736,-58.48389,173.1
2021-2-4T7:56:28,-62.15736,-58.48389,172.4
2021-2-4T7:56:39,-62.15736,-58.48389,173.4
2021-2-4T7:56:49,-62.15736,-58.48388,174.3
2021-2-4T7:57:0,-62.15736,-58.48388,175.2
2021-2-4T7:57:11,-62.15736,-58.48388,175.9
2021-2-4T7:57:21,-62.15736,-58.48387,176.2
2021-2-4T7:57:32,-62.15736,-58.48387,175.6
2021-2-4T7:57:43,-62.15737,-58.48387,174.2
2021-2-4T7:57:53,-62.15737,-58.48387,173.8
2021-2-4T7:58:4,-62.15737,-58.48387,174.0
2021-2-4T7:58:14,-62.15737,-58.48387,174.5
2021-2-4T7:58:25,-62.15737,-58.48387,174.4
2021-2-4T7:58:36,-62.15737,-58.48387,174.5
2021-2-4T7:58:46,-62.15736,-58.48387,174.3
2021-2-4T7:58:57,-62.15736,-58.48386,175.6
2021-2-4T7:59:8,-62.15736,-58.48386,176.3
2021-2-4T7:59:18,-62.15736,-58.48386,176.3
2021-2-4T7:59:29,-62.15736,-58.48386,176.4
2021-2-4T7:59:40,-62.15736,-58.48386,176.1
2021-2-4T7:59:50,-62.15736,-58.48386,174.8
2021-2-4T8:0:1,-62.15737,-58.48386,174.3
2021-2-4T8:0:12,-62.15737,-58.48386,173.8
2021-2-4T8:0:22,-62.15737,-58.48386,174.1
2021-2-4T8:0:33,-62.15737,-58.48386,174.4
2021-2-4T8:0:44,-62.15737,-58.48387,174.4
2021-2-4T8:0:54,-62.15737,-58.48387,173.7
2021-2-4T8:1:5,-62.15737,-58.48387,174.4
2021-2-4T8:1:16,-62.15736,-58.48387,175.2
2021-2-4T8:1:26,-62.15736,-58.48387,175.9
2021-2-4T8:1:37,-62.15736,-58.48387,175.1
2021-2-4T8:1:48,-62.15736,-58.48387,174.0
2021-2-4T8:1:58,-62.15737,-58.48387,174.2
2021-2-4T8:2:9,-62.15736,-58.48387,176.0
2021-2-4T8:2:20,-62.15736,-58.48386,177.0
2021-2-4T8:2:30,-62.15736,-58.48387,176.2
2021-2-4T8:2:41,-62.15736,-58.48386,175.9
2021-2-4T8:2:51,-62.15736,-58.48386,175.1
2021-2-4T8:3:2,-62.15736,-58.48386,173.8
2021-2-4T8:3:13,-62.15737,-58.48386,173.0
2021-2-4T8:3:23,-62.15736,-58.48387,172.5
2021-2-4T8:3:34,-62.15736,-58.48388,173.0
2021-2-4T8:3:45,-62.15736,-58.48388,172.9
2021-2-4T8:3:55,-62.15736,-58.48387,171.7
2021-2-4T8:4:6,-62.15736,-58.48388,171.4
2021-2-4T8:4:17,-62.15737,-58.48387,171.9
2021-2-4T8:4:27,-62.15736,-58.48387,173.8
2021-2-4T8:4:38,-62.15735,-58.48388,175.8
2021-2-4T8:4:49,-62.15736,-58.48387,176.0
2021-2-4T8:4:59,-62.15736,-58.48387,175.2
2021-2-4T8:5:10,-62.15737,-58.48387,174.7
2021-2-4T8:5:21,-62.15737,-58.48387,174.0
2021-2-4T8:5:31,-62.15736,-58.48387,173.7
2021-2-4T8:5:42,-62.15736,-58.48387,174.5
2021-2-4T8:5:53,-62.15736,-58.48387,176.0
2021-2-4T8:6:3,-62.15736,-58.48387,176.7
2021-2-4T8:6:14,-62.15736,-58.48387,174.6
2021-2-4T8:6:25,-62.15735,-58.48387,173.7
2021-2-4T8:6:35,-62.15735,-58.48388,173.6
2021-2-4T8:6:46,-62.15736,-58.48388,172.2
2021-2-4T8:6:56,-62.15736,-58.48388,171.9
2021-2-4T8:7:7,-62.15736,-58.48388,171.8
2021-2-4T8:7:18,-62.15737,-58.48388,173.4
2021-2-4T8:7:28,-62.15737,-58.48388,173.7
2021-2-4T8:7:39,-62.15737,-58.48388,173.7
2021-2-4T8:7:50,-62.15737,-58.48388,175.0
2021-2-4T8:8:0,-62.15737,-58.48387,175.4
2021-2-4T8:8:11,-62.15737,-58.48387,175.7
2021-2-4T8:8:22,-62.15737,-58.48387,177.4
2021-2-4T8:8:32,-62.15737,-58.48387,178.1
2021-2-4T8:8:43,-62.15737,-58.48387,177.0
2021-2-4T8:8:54,-62.15737,-58.48386,176.2
2021-2-4T8:9:4,-62.15737,-58.48386,175.8
2021-2-4T8:9:15,-62.15737,-58.48385,175.0
2021-2-4T8:9:26,-62.15737,-58.48385,175.4
2021-2-4T8:9:36,-62.15737,-58.48385,175.8
2021-2-4T8:9:47,-62.15737,-58.48386,175.5
2021-2-4T8:9:58,-62.15737,-58.48386,175.2
