2021-2-4T1:57:59,-62.15737,-58.48389,175.8
2021-2-4T1:58:10,-62.15737,-58.48388,175.9
2021-2-4T1:58:21,-62.15737,-58.48388,175.8
2021-2-4T1:58:31,-62.15738,-58.48389,175.2
2021-2-4T1:58:42,-62.15738,-58.48389,174.1
2021-2-4T1:58:53,-62.15738,-58.48389,173.2
2021-2-4T1:59:3,-62.15738,-58.48388,172.7
2021-2-4T1:59:14,-62.15737,-58.48388,171.8
2021-2-4T1:59:24,-62.15738,-58.48388,172.6
2021-2-4T1:59:35,-62.15738,-58.48388,173.1
2021-2-4T1:59:46,-62.15738,-58.48388,173.0
2021-2-4T1:59:56,-62.15738,-58.48388,173.1
2021-2-4T2:0:7,-62.15738,-58.48387,173.2
2021-2-4T2:0:17,-62.15738,-58.48387,173.1
2021-2-4T2:0:28,-62.15738,-58.48386,173.0
2021-2-4T2:0:39,-62.15738,-58.48386,173.3
2021-2-4T2:0:49,-62.15738,-58.48387,173.4
2021-2-4T2:1:0,-62.15738,-58.48387,173.1
2021-2-4T2:1:10,-62.15738,-58.48387,172.5
2021-2-4T2:1:21,-62.15738,-58.48387,172.1
2021-2-4T2:1:32,-62.15738,-58.48387,171.5
2021-2-4T2:1:42,-62.15738,-58.48387,171.0
2021-2-4T2:1:53,-62.15738,-58.48388,171.1
2021-2-4T2:2:3,-62.15738,-58.48388,171.6
2021-2-4T2:2:14,-62.15738,-58.48387,172.1
2021-2-4T2:2:25,-62.15738,-58.48387,172.6
2021-2-4T2:2:35,-62.15737,-58.48386,172.8
2021-2-4T2:2:46,-62.15737,-58.48385,172.8
2021-2-4T2:2:56,-62.15737,-58.48384,172.6
2021-2-4T2:3:7,-62.15737,-58.48384,172.9
2021-2-4T2:3:17,-62.15737,-58.48385,173.2
2021-2-4T2:3:28,-62.15737,-58.48385,173.5
2021-2-4T2:3:39,-62.15737,-58.48386,174.2
2021-2-4T2:3:49,-62.15737,-58.48387,174.4
2021-2-4T2:4:0,-62.15737,-58.48387,174.2
2021-2-4T2:4:10,-62.15737,-58.48387,173.8
2021-2-4T2:4:21,-62.15737,-58.48386,173.5
2021-2-4T2:4:32,-62.15736,-58.48386,172.9
2021-2-4T2:4:42,-62.15737,-58.48386,172.9
2021-2-4T2:4:53,-62.15737,-58.48386,173.2
2021-2-4T2:5:3,-62.15737,-58.48386,173.7
2021-2-4T2:5:14,-62.15737,-58.48386,174.1
2021-2-4T2:5:25,-62.15737,-58.48387,174.8
2021-2-4T2:5:35,-62.15737,-58.48387,174.9
2021-2-4T2:5:46,-62.15737,-58.48387,174.5
2021-2-4T2:5:56,-62.15737,-58.48386,173.7
2021-2-4T2:6:7,-62.15737,-58.48385,173.2
2021-2-4T2:6:18,-62.15737,-58.48384,173.2
2021-2-4T2:6:28,-62.15737,-58.48384,173.3
2021-2-4T2:6:39,-62.15737,-58.48384,173.3
2021-2-4T2:6:49,-62.15737,-58.48384,173.1
2021-2-4T2:7:0,-62.15737,-58.48385,173.1
2021-2-4T2:7:11,-62.15737,-58.48385,173.1
2021-2-4T2:7:21,-62.15738,-58.48385,173.8
2021-2-4T2:7:32,-62.15738,-58.48385,173.7
2021-2-4T2:7:42,-62.15738,-58.48385,173.5
2021-2-4T2:7:53,-62.15738,-58.48385,173.7
2021-2-4T2:8:4,-62.15738,-58.48385,173.9
2021-2-4T2:8:14,-62.15738,-58.48384,174.1
2021-2-4T2:8:25,-62.15738,-58.48384,173.9
2021-2-4T2:8:35,-62.15738,-58.48384,173.9
2021-2-4T2:8:46,-62.15737,-58.48384,173.4
2021-2-4T2:8:57,-62.15737,-58.48384,172.7
2021-2-4T2:9:7,-62.15737,-58.48385,172.1
2021-2-4T2:9:18,-62.15736,-58.48386,172.0
2021-2-4T2:9:28,-62.15737,-58.48387,172.2
2021-2-4T2:9:39,-62.15737,-58.48388,172.2
2021-2-4T2:9:49,-62.15737,-58.48389,172.4
2021-2-4T2:10:0,-62.15737,-58.48388,172.5
2021-2-4T2:10:11,-62.15737,-58.48388,172.2
2021-2-4T2:10:21,-62.15737,-58.48388,171.9
2021-2-4T2:10:32,-62.15737,-58.48387,171.0
2021-2-4T2:10:42,-62.15737,-58.48386,170.3
2021-2-4T2:10:53,-62.15737,-58.48386,171.0
2021-2-4T2:11:4,-62.15737,-58.48386,171.7
2021-2-4T2:11:14,-62.15737,-58.48386,172.6
2021-2-4T2:11:25,-62.15738,-58.48385,173.8
2021-2-4T2:11:35,-62.15738,-58.48385,173.9
2021-2-4T2:11:46,-62.15738,-58.48385,174.4
2021-2-4T2:11:57,-62.15738,-58.48386,174.6
2021-2-4T2:12:7,-62.15737,-58.48386,174.2
2021-2-4T2:12:18,-62.15737,-58.48386,173.5
2021-2-4T2:12:28,-62.15737,-58.48386,173.7
2021-2-4T2:12:39,-62.15737,-58.48385,173.4
2021-2-4T2:12:50,-62.15736,-58.48385,172.8
2021-2-4T2:13:0,-62.15737,-58.48385,172.7
2021-2-4T2:13:11,-62.15737,-58.48385,172.8
2021-2-4T2:13:21,-62.15738,-58.48385,173.3
2021-2-4T2:13:32,-62.15738,-58.48385,174.0
2021-2-4T2:13:43,-62.15738,-58.48385,174.2
2021-2-4T2:13:53,-62.15738,-58.48385,174.3
2021-2-4T2:14:4,-62.15738,-58.48386,174.8
2021-2-4T2:14:14,-62.15739,-58.48385,175.4
2021-2-4T2:14:25,-62.15739,-58.48384,176.1
2021-2-4T2:14:36,-62.15739,-58.48385,176.7
2021-2-4T2:14:46,-62.15739,-58.48385,177.0
2021-2-4T2:14:57,-62.15739,-58.48385,177.3
2021-2-4T2:15:7,-62.15739,-58.48385,176.8
2021-2-4T2:15:18,-62.15739,-58.48385,176.6
2021-2-4T2:15:29,-62.15738,-58.48384,177.0
