2021-2-4T4:55:3,-62.15738,-58.48384,172.2
2021-2-4T4:55:13,-62.15738,-58.48384,172.7
2021-2-4T4:55:24,-62.15738,-58.48383,172.8
2021-2-4T4:55:35,-62.15738,-58.48383,173.4
2021-2-4T4:55:45,-62.15738,-58.48384,173.8
2021-2-4T4:55:56,-62.15738,-58.48384,174.0
2021-2-4T4:56:7,-62.15738,-58.48385,174.6
2021-2-4T4:56:17,-62.15738,-58.48386,174.9
2021-2-4T4:56:28,-62.15738,-58.48386,174.6
2021-2-4T4:56:39,-62.15738,-58.48387,174.0
2021-2-4T4:56:49,-62.15738,-58.48386,173.5
2021-2-4T4:57:0,-62.15738,-58.48386,173.0
2021-2-4T4:57:10,-62.15738,-58.48386,172.9
2021-2-4T4:57:21,-62.15738,-58.48385,173.6
2021-2-4T4:57:32,-62.15738,-58.48385,173.9
2021-2-4T4:57:42,-62.15738,-58.48385,174.3
2021-2-4T4:57:53,-62.15738,-58.48386,174.5
2021-2-4T4:58:4,-62.15738,-58.48386,173.9
2021-2-4T4:58:14,-62.15738,-58.48385,173.1
2021-2-4T4:58:25,-62.15737,-58.48385,172.9
2021-2-4T4:58:35,-62.15737,-58.48385,173.4
2021-2-4T4:58:46,-62.15737,-58.48385,173.4
2021-2-4T4:58:57,-62.15737,-58.48385,173.1
2021-2-4T4:59:7,-62.15737,-58.48385,173.2
2021-2-4T4:59:18,-62.15737,-58.48385,174.0
2021-2-4T4:59:29,-62.15738,-58.48385,174.6
2021-2-4T4:59:39,-62.15738,-58.48385,175.1
2021-2-4T4:59:50,-62.15738,-58.48385,175.2
2021-2-4T5:0:0,-62.15738,-58.48386,175.0
2021-2-4T5:0:11,-62.15738,-58.48386,175.5
2021-2-4T5:0:22,-62.15738,-58.48386,174.8
2021-2-4T5:0:32,-62.15738,-58.48386,174.4
2021-2-4T5:0:43,-62.15738,-58.48387,174.1
2021-2-4T5:0:54,-62.15738,-58.48387,173.4
2021-2-4T5:1:4,-62.15738,-58.48386,173.1
2021-2-4T5:1:15,-62.15738,-58.48385,173.5
2021-2-4T5:1:25,-62.15738,-58.48385,174.3
2021-2-4T5:1:36,-62.15738,-58.48385,174.8
2021-2-4T5:1:47,-62.15737,-58.48385,174.9
2021-2-4T5:1:57,-62.15737,-58.48384,174.4
2021-2-4T5:2:8,-62.15738,-58.48384,174.4
2021-2-4T5:2:19,-62.15738,-58.48385,174.6
2021-2-4T5:2:29,-62.15738,-58.48384,174.3
2021-2-4T5:2:40,-62.15738,-58.48384,174.1
2021-2-4T5:2:51,-62.15738,-58.48385,174.4
2021-2-4T5:3:1,-62.15738,-58.48386,174.4
2021-2-4T5:3:12,-62.15738,-58.48386,174.2
2021-2-4T5:3:23,-62.15738,-58.48386,174.0
2021-2-4T5:3:33,-62.15738,-58.48386,174.0
2021-2-4T5:3:44,-62.15738,-58.48386,173.7
2021-2-4T5:3:55,-62.15738,-58.48386,173.5
2021-2-4T5:4:5,-62.15738,-58.48386,173.4
2021-2-4T5:4:16,-62.15738,-58.48387,174.0
2021-2-4T5:4:27,-62.15738,-58.48387,174.3
2021-2-4T5:4:37,-62.15738,-58.48387,174.1
2021-2-4T5:4:48,-62.15737,-58.48386,173.4
2021-2-4T5:4:58,-62.15737,-58.48387,172.9
2021-2-4T5:5:9,-62.15737,-58.48387,172.8
2021-2-4T5:5:20,-62.15737,-58.48387,172.8
2021-2-4T5:5:30,-62.15737,-58.48387,172.9
2021-2-4T5:5:41,-62.15737,-58.48386,173.6
2021-2-4T5:5:52,-62.15737,-58.48387,174.0
2021-2-4T5:6:2,-62.15737,-58.48387,173.9
2021-2-4T5:6:13,-62.15737,-58.48387,173.5
2021-2-4T5:6:23,-62.15737,-58.48386,173.4
2021-2-4T5:6:34,-62.15737,-58.48386,173.3
2021-2-4T5:6:45,-62.15737,-58.48386,173.5
2021-2-4T5:6:55,-62.15737,-58.48387,173.9
2021-2-4T5:7:6,-62.15738,-58.48387,173.9
2021-2-4T5:7:17,-62.15738,-58.48386,174.4
2021-2-4T5:7:27,-62.15738,-58.48386,175.0
2021-2-4T5:7:38,-62.15738,-58.48387,175.3
2021-2-4T5:7:48,-62.15738,-58.48387,175.7
2021-2-4T5:7:59,-62.15738,-58.48387,175.8
2021-2-4T5:8:10,-62.15738,-58.48386,175.5
2021-2-4T5:8:20,-62.15738,-58.48387,175.5
2021-2-4T5:8:31,-62.15737,-58.48387,175.3
2021-2-4T5:8:42,-62.15738,-58.48387,175.4
2021-2-4T5:8:52,-62.15737,-58.48387,175.2
2021-2-4T5:9:3,-62.15737,-58.48387,174.8
2021-2-4T5:9:13,-62.15737,-58.48387,174.7
2021-2-4T5:9:24,-62.15738,-58.48388,175.1
2021-2-4T5:9:35,-62.15738,-58.48387,175.7
2021-2-4T5:9:45,-62.15738,-58.48387,175.7
2021-2-4T5:9:56,-62.15738,-58.48387,176.3
2021-2-4T5:10:7,-62.15738,-58.48387,176.3
2021-2-4T5:10:17,-62.15738,-58.48386,176.4
2021-2-4T5:10:28,-62.15738,-58.48386,175.8
2021-2-4T5:10:39,-62.15737,-58.48385,175.0
2021-2-4T5:10:49,-62.15737,-58.48386,174.4
2021-2-4T5:11:0,-62.15737,-58.48385,173.7
2021-2-4T5:11:11,-62.15738,-58.48385,173.8
2021-2-4T5:11:21,-62.15738,-58.48386,174.0
2021-2-4T5:11:32,-62.15738,-58.48385,174.6
2021-2-4T5:11:43,-62.15738,-58.48385,175.4
2021-2-4T5:11:53,-62.15738,-58.48386,175.6
2021-2-4T5:12:4,-62.15738,-58.48386,175.4
2021-2-4T5:12:15,-62.15738,-58.48386,175.2
2021-2-4T5:12:25,-62.15738,-58.48386,174.6
2021-2-4T5:12:36,-62.15738,-58.48385,174.2
